Category,City,Country,Customer ID,Customer Name,Order Date,Order ID,Order ID (Returns),Person,Postal Code,Product ID,Product Name,Quantity (bin),Region,Region (People),Returned,Row ID,Segment,Ship Date,Ship Mode,State,Sub-Category,Discount,Number of Records,OrderUntilShip,Profit,Profit/1 client,Quantity,ROS,Sales,Sales/1 order
Office Supplies,Oceanside,United States,GM-14500,Gene McClure,26/09/15,CA-2015-127173,,Chuck Magee,11572,OFF-BI-10000088,GBC Imprintable Covers,9,East,East,,5120,Consumer,03/10/15,Standard Class,New York,Binders,0.2,1,7,28.6578,28.6578,9,0.3625,79.056,79.056
Office Supplies,Oceanside,United States,GM-14500,Gene McClure,26/09/15,CA-2015-127173,,Chuck Magee,11572,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",2,East,East,,5118,Consumer,03/10/15,Standard Class,New York,Fasteners,0,1,7,16.1868,16.1868,3,0.47,34.44,34.44
Technology,Oceanside,United States,GM-14500,Gene McClure,26/09/15,CA-2015-127173,,Chuck Magee,11572,TEC-MA-10002859,Ativa MDM8000 8-Sheet Micro-Cut Shredder,5,East,East,,5119,Consumer,03/10/15,Standard Class,New York,Machines,0,1,7,296.0671,296.0671,7,0.47,629.93,629.93
Furniture,Chicago,United States,NM-18520,Neoma Murray,27/09/15,US-2015-100531,,Kelly Williams,60610,FUR-FU-10003849,"DAX Metal Frame, Desktop, Stepped-Edge",2,Central,Central,,3437,Consumer,29/09/15,First Class,Illinois,Furnishings,0.6,1,2,-12.7512,-12.7512,3,-0.525,24.288,24.288
Office Supplies,Chicago,United States,NM-18520,Neoma Murray,27/09/15,US-2015-100531,,Kelly Williams,60610,OFF-BI-10001670,Vinyl Sectional Post Binders,2,Central,Central,,3436,Consumer,29/09/15,First Class,Illinois,Binders,0.8,1,2,-22.62,-22.62,2,-1.5,15.08,15.08
Office Supplies,Seattle,United States,SS-20140,Saphhira Shifley,27/09/15,CA-2015-143616,,Anna Andreadi,98103,OFF-AR-10002067,Newell 334,4,West,West,,8928,Corporate,29/09/15,Second Class,Washington,Art,0,1,2,25.792,25.792,5,0.26,99.2,99.2
Office Supplies,San Francisco,United States,RH-19510,Rick Huthwaite,27/09/15,CA-2015-167255,,Anna Andreadi,94110,OFF-PA-10002377,Xerox 1916,2,West,West,,6960,Home Office,29/09/15,Second Class,California,Paper,0,1,2,73.41,73.41,3,0.5,146.82,146.82
Office Supplies,San Francisco,United States,RH-19510,Rick Huthwaite,27/09/15,CA-2015-167255,,Anna Andreadi,94110,OFF-PA-10003441,Xerox 226,2,West,West,,6961,Home Office,29/09/15,Second Class,California,Paper,0,1,2,6.2208,6.2208,2,0.48,12.96,12.96
Office Supplies,San Francisco,United States,RH-19510,Rick Huthwaite,27/09/15,CA-2015-167255,,Anna Andreadi,94110,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",0,West,West,,6959,Home Office,29/09/15,Second Class,California,Storage,0,1,2,4.3428,4.3428,1,0.28,15.51,15.51
Office Supplies,Detroit,United States,HW-14935,Helen Wasserman,27/09/15,CA-2015-103072,,Kelly Williams,48205,OFF-AR-10000127,Newell 321,4,Central,Central,,7215,Corporate,30/09/15,Second Class,Michigan,Art,0,1,3,4.756,4.756,5,0.29,16.4,16.4
Office Supplies,Detroit,United States,HW-14935,Helen Wasserman,27/09/15,CA-2015-103072,,Kelly Williams,48205,OFF-PA-10003172,Xerox 1996,4,Central,Central,,7216,Corporate,30/09/15,Second Class,Michigan,Paper,0,1,3,12.4416,12.4416,4,0.48,25.92,25.92
Office Supplies,Arlington,United States,JK-15205,Jamie Kunitz,27/09/15,CA-2015-125976,,Cassandra Brandow,22204,OFF-PA-10001125,Xerox 1988,4,South,South,,7846,Consumer,02/10/15,Standard Class,Virginia,Paper,0,1,5,69.705,69.705,5,0.45,154.9,154.9
Technology,Arlington,United States,JK-15205,Jamie Kunitz,27/09/15,CA-2015-125976,,Cassandra Brandow,22204,TEC-PH-10002496,Cisco SPA301,11,South,South,,7847,Consumer,02/10/15,Standard Class,Virginia,Phones,0,1,5,561.564,561.564,12,0.3,"1,871.88","1,871.88"
Office Supplies,San Francisco,United States,HG-14965,Henry Goldwyn,28/09/15,CA-2015-169201,,Anna Andreadi,94110,OFF-AP-10002082,Holmes HEPA Air Purifier,2,West,West,,2255,Corporate,01/10/15,First Class,California,Appliances,0,1,3,15.246,15.246,2,0.35,43.56,43.56
Office Supplies,San Francisco,United States,HG-14965,Henry Goldwyn,28/09/15,CA-2015-169201,,Anna Andreadi,94110,OFF-AP-10000696,Holmes Odor Grabber,2,West,West,,2254,Corporate,01/10/15,First Class,California,Appliances,0,1,3,14.2758,14.2758,3,0.33,43.26,43.26
Office Supplies,New York City,United States,JJ-15445,Jennifer Jackson,28/09/15,CA-2015-120915,,Chuck Magee,10035,OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",5,East,East,,8162,Consumer,03/10/15,Second Class,New York,Appliances,0,1,5,76.3152,76.3152,6,0.26,293.52,293.52
Technology,New York City,United States,JJ-15445,Jennifer Jackson,28/09/15,CA-2015-120915,,Chuck Magee,10035,TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,2,East,East,,8163,Consumer,03/10/15,Second Class,New York,Phones,0,1,5,89.3142,89.3142,2,0.29,307.98,307.98
Office Supplies,Aurora,United States,ZC-21910,Zuschuss Carroll,28/09/15,CA-2015-106978,,Anna Andreadi,80013,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,2,West,West,,4934,Consumer,04/10/15,Standard Class,Colorado,Binders,0.7,1,6,-0.792,-0.792,2,-0.733333333,1.08,1.08
Office Supplies,Aurora,United States,ZC-21910,Zuschuss Carroll,28/09/15,CA-2015-106978,,Anna Andreadi,80013,OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",0,West,West,,4933,Consumer,04/10/15,Standard Class,Colorado,Envelopes,0.2,1,6,4.2309,4.2309,1,0.3375,12.536,12.536
Office Supplies,Aurora,United States,ZC-21910,Zuschuss Carroll,28/09/15,CA-2015-106978,,Anna Andreadi,80013,OFF-FA-10003021,Staples,2,West,West,,4935,Consumer,04/10/15,Standard Class,Colorado,Fasteners,0.2,1,6,0.846,0.846,3,0.1875,4.512,4.512
Office Supplies,Los Angeles,United States,RP-19855,Roy Phan,28/09/15,CA-2015-129546,,Anna Andreadi,90032,OFF-AP-10002495,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",2,West,West,,9452,Corporate,05/10/15,Standard Class,California,Appliances,0,1,7,55.845,55.845,3,0.3,186.15,186.15
Office Supplies,Los Angeles,United States,RP-19855,Roy Phan,28/09/15,CA-2015-129546,,Anna Andreadi,90032,OFF-BI-10004001,GBC Recycled VeloBinder Covers,5,West,West,,9453,Corporate,05/10/15,Standard Class,California,Binders,0.2,1,7,26.5824,26.5824,6,0.325,81.792,81.792
Office Supplies,Los Angeles,United States,RP-19855,Roy Phan,28/09/15,CA-2015-129546,,Anna Andreadi,90032,OFF-SU-10004884,Acme Galleria Hot Forged Steel Scissors with Colored Handles,2,West,West,,9454,Corporate,05/10/15,Standard Class,California,Supplies,0,1,7,13.6851,13.6851,3,0.29,47.19,47.19
Technology,Los Angeles,United States,RP-19855,Roy Phan,28/09/15,CA-2015-129546,,Anna Andreadi,90032,TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,2,West,West,,9455,Corporate,05/10/15,Standard Class,California,Phones,0.2,1,7,-8.2764,-8.2764,2,-0.225,36.784,36.784
Office Supplies,Cambridge,United States,RM-19675,Robert Marley,01/10/15,CA-2015-115392,,Chuck Magee,2138,OFF-BI-10000829,Avery Non-Stick Binders,4,East,East,,6269,Home Office,04/10/15,Second Class,Massachusetts,Binders,0,1,3,10.327,10.327,5,0.46,22.45,22.45
Technology,Portland,United States,EM-13960,Eric Murdock,01/10/15,CA-2015-156566,,Anna Andreadi,97206,TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,2,West,West,,9489,Consumer,04/10/15,First Class,Oregon,Phones,0.2,1,3,50.12,50.12,2,0.0875,572.8,572.8
Technology,Cambridge,United States,RM-19675,Robert Marley,01/10/15,CA-2015-115392,,Chuck Magee,2138,TEC-PH-10002496,Cisco SPA301,2,East,East,,6268,Home Office,04/10/15,Second Class,Massachusetts,Phones,0,1,3,93.594,93.594,2,0.3,311.98,311.98
Office Supplies,Quincy,United States,EM-13960,Eric Murdock,01/10/15,CA-2015-148873,CA-2015-148873,Kelly Williams,62301,OFF-BI-10003196,Accohide Poly Flexible Ring Binders,4,Central,Central,Yes,9035,Consumer,05/10/15,Standard Class,Illinois,Binders,0.8,1,4,-4.488,-4.488,4,-1.5,2.992,2.992
Technology,Quincy,United States,EM-13960,Eric Murdock,01/10/15,CA-2015-148873,CA-2015-148873,Kelly Williams,62301,TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,4,Central,Central,Yes,9036,Consumer,05/10/15,Standard Class,Illinois,Accessories,0.2,1,4,2.7192,2.7192,4,0.025,108.768,108.768
Office Supplies,Aurora,United States,SC-20440,Shaun Chance,01/10/15,CA-2015-166135,,Anna Andreadi,80013,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",4,West,West,,1444,Corporate,06/10/15,Standard Class,Colorado,Storage,0.2,1,5,17.428,17.428,4,0.125,139.424,139.424
Office Supplies,Los Angeles,United States,HM-14980,Henry MacAllister,02/10/15,CA-2015-129917,,Anna Andreadi,90008,OFF-BI-10004828,GBC Poly Designer Binding Covers,4,West,West,,6954,Consumer,03/10/15,First Class,California,Binders,0.2,1,1,19.4184,19.4184,4,0.3625,53.568,53.568
Office Supplies,Los Angeles,United States,HM-14980,Henry MacAllister,02/10/15,CA-2015-129917,,Anna Andreadi,90008,OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,2,West,West,,6953,Consumer,03/10/15,First Class,California,Binders,0.2,1,1,4.1328,4.1328,3,0.35,11.808,11.808
Technology,Los Angeles,United States,HM-14980,Henry MacAllister,02/10/15,CA-2015-129917,,Anna Andreadi,90008,TEC-PH-10000369,HTC One Mini,4,West,West,,6955,Consumer,03/10/15,First Class,California,Phones,0.2,1,1,50.396,50.396,5,0.1,503.96,503.96
Furniture,Hillsboro,United States,CK-12205,Chloris Kastensmidt,02/10/15,US-2015-144771,,Anna Andreadi,97123,FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,0,West,West,,8743,Consumer,04/10/15,First Class,Oregon,Furnishings,0.2,1,2,3.0338,3.0338,1,0.275,11.032,11.032
Technology,Hillsboro,United States,CK-12205,Chloris Kastensmidt,02/10/15,US-2015-144771,,Anna Andreadi,97123,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,2,West,West,,8744,Consumer,04/10/15,First Class,Oregon,Accessories,0.2,1,2,-4.641,-4.641,3,-0.0875,53.04,53.04
Office Supplies,Rockville,United States,SG-20470,Sheri Gordon,02/10/15,CA-2015-140375,,Chuck Magee,20852,OFF-BI-10000320,GBC Plastic Binding Combs,0,East,East,,8190,Consumer,05/10/15,Second Class,Maryland,Binders,0,1,3,3.6162,3.6162,1,0.49,7.38,7.38
Office Supplies,Rockville,United States,SG-20470,Sheri Gordon,02/10/15,CA-2015-140375,,Chuck Magee,20852,OFF-PA-10001870,Xerox 202,2,East,East,,8189,Consumer,05/10/15,Second Class,Maryland,Paper,0,1,3,9.3312,9.3312,3,0.48,19.44,19.44
Office Supplies,Middletown,United States,MP-17965,Michael Paige,02/10/15,US-2015-145121,,Chuck Magee,6457,OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",4,East,East,,7797,Corporate,06/10/15,Standard Class,Connecticut,Binders,0,1,4,13.181,13.181,5,0.49,26.9,26.9
Office Supplies,Wilson,United States,NP-18685,Nora Pelletier,02/10/15,CA-2015-125696,,Cassandra Brandow,27893,OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,4,South,South,,6630,Home Office,06/10/15,Standard Class,North Carolina,Binders,0.7,1,4,-5.412,-5.412,5,-0.733333333,7.38,7.38
Office Supplies,Thornton,United States,RP-19390,Resi Pölking,02/10/15,CA-2015-128356,,Anna Andreadi,80229,OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",2,West,West,,8427,Consumer,07/10/15,Standard Class,Colorado,Supplies,0.2,1,5,0.9576,0.9576,2,0.0875,10.944,10.944
Office Supplies,Los Angeles,United States,CS-12400,Christopher Schild,02/10/15,US-2015-119312,,Anna Andreadi,90045,OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,12,West,West,,3903,Home Office,07/10/15,Second Class,California,Storage,0,1,5,75.6952,75.6952,14,0.28,270.34,270.34
Office Supplies,San Diego,United States,EB-13705,Ed Braxton,02/10/15,CA-2015-104493,,Anna Andreadi,92105,OFF-BI-10004817,GBC Personal VeloBind Strips,5,West,West,,2043,Corporate,08/10/15,Standard Class,California,Binders,0.2,1,6,20.1264,20.1264,6,0.35,57.504,57.504
Office Supplies,Lakewood,United States,JP-15460,Jennifer Patt,02/10/15,US-2015-137008,US-2015-137008,Chuck Magee,8701,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,4,East,East,Yes,3221,Corporate,08/10/15,Standard Class,New Jersey,Envelopes,0,1,6,23.004,23.004,4,0.45,51.12,51.12
Office Supplies,Lakewood,United States,JP-15460,Jennifer Patt,02/10/15,US-2015-137008,US-2015-137008,Chuck Magee,8701,OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,4,East,East,Yes,3220,Corporate,08/10/15,Standard Class,New Jersey,Paper,0,1,6,45.528,45.528,5,0.48,94.85,94.85
Technology,Lakewood,United States,JP-15460,Jennifer Patt,02/10/15,US-2015-137008,US-2015-137008,Chuck Magee,8701,TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,0,East,East,Yes,3222,Corporate,08/10/15,Standard Class,New Jersey,Accessories,0,1,6,32.4,32.4,1,0.36,90,90
Furniture,Columbus,United States,BM-11785,Bryan Mills,03/10/15,US-2015-157014,,Chuck Magee,43229,FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",0,East,East,,784,Consumer,06/10/15,Second Class,Ohio,Bookcases,0.5,1,3,-15.6156,-15.6156,1,-0.44,35.49,35.49
Office Supplies,Columbus,United States,BM-11785,Bryan Mills,03/10/15,US-2015-157014,,Chuck Magee,43229,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,4,East,East,,782,Consumer,06/10/15,Second Class,Ohio,Binders,0.7,1,3,-22.449,-22.449,5,-0.7,32.07,32.07
Technology,Columbus,United States,BM-11785,Bryan Mills,03/10/15,US-2015-157014,,Chuck Magee,43229,TEC-AC-10002167,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,2,East,East,,783,Consumer,06/10/15,Second Class,Ohio,Accessories,0.2,1,3,-2.7,-2.7,2,-0.1125,24,24
Technology,Columbus,United States,BM-11785,Bryan Mills,03/10/15,US-2015-157014,,Chuck Magee,43229,TEC-AC-10000057,Microsoft Natural Ergonomic Keyboard 4000,2,East,East,,785,Consumer,06/10/15,Second Class,Ohio,Accessories,0.2,1,3,0.5998,0.5998,2,0.0125,47.984,47.984
Furniture,Los Angeles,United States,BS-11755,Bruce Stewart,03/10/15,CA-2015-126137,,Anna Andreadi,90032,FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",2,West,West,,3075,Consumer,08/10/15,Standard Class,California,Bookcases,0.15,1,5,18.4548,18.4548,2,0.152941176,120.666,120.666
Office Supplies,Reading,United States,MZ-17515,Mary Zewe,03/10/15,CA-2015-125178,,Chuck Magee,19601,OFF-ST-10002562,Staple magnet,2,East,East,,1922,Corporate,09/10/15,Standard Class,Pennsylvania,Storage,0.2,1,6,1.5008,1.5008,2,0.1,15.008,15.008
Office Supplies,San Francisco,United States,AA-10315,Alex Avila,04/10/15,CA-2015-121391,,Anna Andreadi,94109,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",2,West,West,,1300,Consumer,07/10/15,First Class,California,Storage,0,1,3,7.0096,7.0096,2,0.26,26.96,26.96
Furniture,Warner Robins,United States,DJ-13420,Denny Joy,04/10/15,CA-2015-168004,,Cassandra Brandow,31088,FUR-CH-10001482,Office Star - Mesh Screen back chair with Vinyl seat,2,South,South,,636,Corporate,09/10/15,Second Class,Georgia,Chairs,0,1,5,43.2234,43.2234,3,0.11,392.94,392.94
Furniture,Philadelphia,United States,JK-16120,Julie Kriz,04/10/15,CA-2015-134859,,Chuck Magee,19134,FUR-FU-10003623,"DataProducts Ampli Magnifier Task Lamp, Black,",2,East,East,,2128,Home Office,09/10/15,Standard Class,Pennsylvania,Furnishings,0.2,1,5,6.4944,6.4944,3,0.1,64.944,64.944
Office Supplies,Philadelphia,United States,JK-16120,Julie Kriz,04/10/15,CA-2015-134859,,Chuck Magee,19134,OFF-PA-10001293,Xerox 1946,4,East,East,,2129,Home Office,09/10/15,Standard Class,Pennsylvania,Paper,0.2,1,5,7.2576,7.2576,4,0.35,20.736,20.736
Technology,Cincinnati,United States,MB-17305,Maria Bertelson,05/10/15,CA-2015-145828,,Chuck Magee,45231,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,2,East,East,,5611,Consumer,07/10/15,First Class,Ohio,Accessories,0.2,1,2,-4.641,-4.641,3,-0.0875,53.04,53.04
Office Supplies,Wilmington,United States,SF-20965,Sylvia Foulston,05/10/15,CA-2015-161214,,Chuck Magee,19805,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",4,East,East,,4622,Corporate,08/10/15,Second Class,Delaware,Storage,0,1,3,21.714,21.714,5,0.28,77.55,77.55
Furniture,Portland,United States,JF-15490,Jeremy Farry,05/10/15,CA-2015-133445,,Anna Andreadi,97206,FUR-BO-10003660,"Bush Cubix Collection Bookcases, Fully Assembled",0,West,West,,6226,Consumer,09/10/15,Standard Class,Oregon,Bookcases,0.7,1,4,-103.8606,-103.8606,1,-1.566666667,66.294,66.294
Furniture,Portland,United States,JF-15490,Jeremy Farry,05/10/15,CA-2015-133445,,Anna Andreadi,97206,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,4,West,West,,6227,Consumer,09/10/15,Standard Class,Oregon,Chairs,0.2,1,4,-14.5584,-14.5584,4,-0.05,291.168,291.168
Office Supplies,Springfield,United States,JJ-15760,Joel Jenkins,05/10/15,CA-2015-115091,,Cassandra Brandow,22153,OFF-AP-10000696,Holmes Odor Grabber,2,South,South,,929,Home Office,09/10/15,Standard Class,Virginia,Appliances,0,1,4,9.5172,9.5172,2,0.33,28.84,28.84
Office Supplies,Springfield,United States,JJ-15760,Joel Jenkins,05/10/15,CA-2015-115091,,Cassandra Brandow,22153,OFF-AR-10000658,Newell 324,4,South,South,,928,Home Office,09/10/15,Standard Class,Virginia,Art,0,1,4,12.936,12.936,4,0.28,46.2,46.2
Technology,Columbus,United States,IL-15100,Ivan Liston,05/10/15,CA-2015-151722,,Chuck Magee,43229,TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,4,East,East,,8769,Consumer,09/10/15,Standard Class,Ohio,Accessories,0.2,1,4,57.6,57.6,4,0.2,288,288
Furniture,San Francisco,United States,MB-17305,Maria Bertelson,08/10/15,CA-2015-168529,,Anna Andreadi,94122,FUR-FU-10001588,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",4,West,West,,5509,Consumer,12/10/15,Standard Class,California,Furnishings,0,1,4,62.737,62.737,5,0.43,145.9,145.9
Furniture,Dallas,United States,GH-14485,Gene Hale,08/10/15,CA-2015-131352,,Kelly Williams,75081,FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",2,Central,Central,,8134,Corporate,13/10/15,Standard Class,Texas,Furnishings,0.6,1,5,-70.9605,-70.9605,3,-0.975,72.78,72.78
Office Supplies,Houston,United States,BT-11680,Brian Thompson,08/10/15,CA-2015-125710,,Kelly Williams,77036,OFF-AR-10000657,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",2,Central,Central,,6454,Consumer,13/10/15,Standard Class,Texas,Art,0.2,1,5,0.559,0.559,2,0.1625,3.44,3.44
Office Supplies,Ann Arbor,United States,BM-11650,Brian Moss,09/10/15,CA-2015-124107,,Kelly Williams,48104,OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,2,Central,Central,,5719,Corporate,12/10/15,Second Class,Michigan,Appliances,0.1,1,3,5.2272,5.2272,3,0.177777778,29.403,29.403
Office Supplies,Ann Arbor,United States,BM-11650,Brian Moss,09/10/15,CA-2015-124107,,Kelly Williams,48104,OFF-EN-10003286,Staple envelope,5,Central,Central,,5718,Corporate,12/10/15,Second Class,Michigan,Envelopes,0,1,3,27.2412,27.2412,7,0.47,57.96,57.96
Technology,Ann Arbor,United States,BM-11650,Brian Moss,09/10/15,CA-2015-124107,,Kelly Williams,48104,TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,4,Central,Central,,5716,Corporate,12/10/15,Second Class,Michigan,Accessories,0,1,3,111.591,111.591,5,0.18,619.95,619.95
Technology,Ann Arbor,United States,BM-11650,Brian Moss,09/10/15,CA-2015-124107,,Kelly Williams,48104,TEC-PH-10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,2,Central,Central,,5717,Corporate,12/10/15,Second Class,Michigan,Phones,0,1,3,8.4564,8.4564,3,0.29,29.16,29.16
Furniture,Detroit,United States,FM-14380,Fred McMath,09/10/15,CA-2015-124499,,Kelly Williams,48227,FUR-CH-10000513,High-Back Leather Manager's Chair,2,Central,Central,,9263,Consumer,13/10/15,Standard Class,Michigan,Chairs,0,1,4,35.0973,35.0973,3,0.09,389.97,389.97
Office Supplies,Miami,United States,SC-20575,Sonia Cooley,09/10/15,CA-2015-162761,,Cassandra Brandow,33178,OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,7,South,South,,7314,Consumer,13/10/15,Standard Class,Florida,Art,0.2,1,4,7.4752,7.4752,8,0.2,37.376,37.376
Office Supplies,Miami,United States,SC-20575,Sonia Cooley,09/10/15,CA-2015-162761,,Cassandra Brandow,33178,OFF-BI-10002498,Clear Mylar Reinforcing Strips,2,South,South,,7313,Consumer,13/10/15,Standard Class,Florida,Binders,0.7,1,4,-8.5974,-8.5974,2,-0.766666667,11.214,11.214
Office Supplies,Miami,United States,SC-20575,Sonia Cooley,09/10/15,CA-2015-162761,,Cassandra Brandow,33178,OFF-BI-10000145,Zipper Ring Binder Pockets,2,South,South,,7312,Consumer,13/10/15,Standard Class,Florida,Binders,0.7,1,4,-1.3104,-1.3104,2,-0.7,1.872,1.872
Office Supplies,Springfield,United States,DK-13090,Dave Kipp,09/10/15,CA-2015-129098,,Cassandra Brandow,22153,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",2,South,South,,882,Consumer,13/10/15,Standard Class,Virginia,Storage,0,1,4,8.3268,8.3268,2,0.27,30.84,30.84
Office Supplies,New York City,United States,TB-21250,Tim Brockman,09/10/15,CA-2015-141040,,Chuck Magee,10024,OFF-PA-10002245,Xerox 1895,4,East,East,,2491,Consumer,13/10/15,Second Class,New York,Paper,0,1,4,10.764,10.764,4,0.45,23.92,23.92
Office Supplies,Detroit,United States,FM-14380,Fred McMath,09/10/15,CA-2015-124499,,Kelly Williams,48227,OFF-AP-10002191,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,4,Central,Central,,9264,Consumer,13/10/15,Standard Class,Michigan,Appliances,0.1,1,4,53.982,53.982,5,0.2,269.91,269.91
